Urls	None
https://www.nytimes.com/2017/11/15/fashion/watches-rolex-patek-philippe-omega.html	2017-11-15
https://www.nytimes.com/2017/06/07/fashion/mens-style/two-tone-watches-trend.html	2017-06-07
https://www.nytimes.com/2020/11/19/fashion/watches-britain-travel-VAT-reimbursement.html	2020-11-19
https://www.nytimes.com/2017/08/31/fashion/paul-newman-rolex.html	2017-08-31
https://www.nytimes.com/search?query=rolex+gmt&sort=best	2019-04-07
https://www.nytimes.com/2020/09/09/fashion/watches-storage-choices.html	2020-09-09
https://www.nytimes.com/2020/04/30/fashion/watches-resale-online-realreal.html	2020-04-30
https://www.nytimes.com/2017/09/04/fashion/watches-rolex.html	2017-09-04
https://www.nytimes.com/2020/09/09/fashion/watch-insurance-online.html	2020-09-09
https://www.nytimes.com/2020/06/18/business/wristwatches-racecars.html	2020-06-18
https://www.nytimes.com/2020/11/19/fashion/watches-supply-chain-transparency-chopard.html	2020-11-19
https://www.nytimes.com/2019/05/17/fashion/watches-seoul-street-style.html	2019-05-17
https://www.nytimes.com/column/ontime	2015-04-30
https://www.nytimes.com/2013/11/29/fashion/making-every-rolex-even-more-special.html	2013-11-29
https://www.nytimes.com/2019/12/17/magazine/fake-rolex-watch.html	2019-12-17
https://www.nytimes.com/2018/03/22/fashion/watches-rolex-casio-gshock.html	2018-03-22
https://www.nytimes.com/2018/02/16/style/watches-robbery-online-registries.html	2018-02-16
https://www.nytimes.com/2020/01/12/style/watches-patek-philippe-thierry-stern.html	2020-01-12
https://www.nytimes.com/2019/06/29/fashion/smartwatches-apple-tag-heuer.html	2019-06-29
https://www.nytimes.com/2020/05/01/fashion/watches-geneva-switzerland-coronavirus.html	2020-05-01
https://www.nytimes.com/search?query=rolex+day-date&sort=best	2019-03-20
https://www.nytimes.com/2019/11/06/style/justin-bieber-offset-double-watch.html	2019-11-06
https://www.nytimes.com/2017/10/27/arts/paul-newman-rolex-daytona.html	2017-10-27
https://www.nytimes.com/2018/05/25/your-money/watch-investment-auction.html	2018-05-25
https://www.nytimes.com/2019/11/22/fashion/watches-questions-new-buyers.html	2019-11-22
https://www.nytimes.com/search?query=American%20Rolex	2019-11-07
https://www.nytimes.com/2018/11/22/style/watches-rap-lyrics-rolex.html	2018-11-22
https://www.nytimes.com/2015/09/08/fashion/making-her-mark-in-the-watch-world.html	2015-09-08
https://www.nytimes.com/2015/05/01/fashion/mens-style/john-mayer-watches.html	2015-05-01
https://www.nytimes.com/2020/02/08/arts/rolex-mentor-arts.html	2020-02-08
https://www.nytimes.com/2019/01/14/fashion/watches-rolex-fp-journe.html	2019-01-14
https://www.nytimes.com/2020/04/30/fashion/watches-new-models-vacheron-constantin.html	2020-04-30
https://www.nytimes.com/2018/03/23/style/watches-paul-boutros-phillips-auctions.html	2018-03-23
https://www.nytimes.com/2018/07/03/sports/golf/irish-open-rolex-series-european-tour.html	2018-07-03
https://www.nytimes.com/1999/11/21/style/pulse-rolex-goes-platinum.html	1999-11-21
https://www.nytimes.com/2020/05/01/fashion/watches-customization-bamford-rolex.html	2020-05-01
https://www.nytimes.com/2019/12/23/sports/sydney-hobart-yacht-race.html	2019-12-23
https://www.nytimes.com/2020/05/01/style/watches-magnetization.html	2020-05-01
https://www.nytimes.com/2017/10/04/fashion/mens-style/does-anyone-actually-go-diving-with-a-dive-watch.html	2017-10-04
https://www.nytimes.com/2007/04/10/style/10iht-rwbrands.5215235.html	2007-04-10
https://www.nytimes.com/2019/03/20/fashion/watches-rubies-la-pierrette-switzerland.html	2019-03-20
https://www.nytimes.com/2020/05/01/fashion/watches-auctions-phillips-bonhams-christies.html	2020-05-01
https://www.nytimes.com/2018/02/05/arts/design/rolex-new-mentors-and-proteges.html	2018-02-05
https://www.nytimes.com/2017/07/31/fashion/mens-style/instagram-watches-rolex-analog-shift-jason-heaton-hodinkee.html	2017-07-31
https://www.nytimes.com/search?query=rolex+milgauss&sort=best	2019-05-28
https://www.nytimes.com/2020/10/12/fashion/wristwatch-at-100.html	2020-10-12
https://www.nytimes.com/2017/09/01/sports/sailing/maxi-yacht-rolex-cup.html	2017-09-01
http://www.nytimes.com/1966/09/22/archives/advertising-the-red-phone-rings-at-rolex.html	2021-01-01
https://www.nytimes.com/2014/08/14/fashion/a-moment-in-time-captured-in-pieces.html	2014-08-14
https://www.nytimes.com/spotlight/watches	2016-08-19
https://www.nytimes.com/2020/06/10/fashion/watch-online-sales-digital.html	2020-06-10
https://www.nytimes.com/2017/02/12/sports/autoracing/rolex-24-daytona.html	2017-02-12
https://www.nytimes.com/2019/09/11/fashion/watches-hong-kong-protests.html	2019-09-11
https://www.nytimes.com/2016/09/02/sports/sailing/victory-is-the-ultimate-prize.html	2016-09-02
https://www.nytimes.com/2019/01/27/sports/rolex-24-at-daytona-alonso-zanardi.html	2019-01-27
https://www.nytimes.com/2019/09/11/fashion/watches-raul-de-molina-univision.html	2019-09-11
https://www.nytimes.com/2017/11/15/fashion/watches-south-korea-weddings.html	2017-11-15
https://www.nytimes.com/2017/09/04/fashion/watches-customization-jean-claude-biver.html	2017-09-04
https://www.nytimes.com/2019/03/20/fashion/watches-rolex-audemars-piguet.html	2019-03-20
https://www.nytimes.com/2012/11/23/fashion/23iht-acaw-bond23.html	2012-11-23
https://www.nytimes.com/2020/03/08/fashion/watches-women-collectors.html	2020-03-08
https://www.nytimes.com/2020/06/10/fashion/watches-coronavirus-fundraising.html	2020-06-10
https://www.nytimes.com/2008/11/28/business/media/28adco.html	2008-11-28
https://www.nytimes.com/2018/01/15/fashion/watches-resale-maximilian-busser.html	2018-01-15
https://www.nytimes.com/2020/04/30/fashion/watches-and-wonders-geneva-baselworld.html	2020-04-30
https://www.nytimes.com/2017/11/17/fashion/watches-claude-sfeir-collections.html	2017-11-17
https://www.nytimes.com/2000/07/16/travel/crime-takes-vacation-yours-london-don-t-wear-rolex-unless-it-s-sidewalk-sale.html	2000-07-16
https://www.nytimes.com/2016/04/29/opinion/theres-no-such-thing-as-a-free-rolex.html	2016-04-29
https://www.nytimes.com/2020/08/28/business/ppp-small-business-fraud-coronavirus.html	2020-08-28
https://www.nytimes.com/2007/04/10/style/10iht-rwfilm.5214434.html	2007-04-10
https://www.nytimes.com/2020/04/30/fashion/watches-repairs-customer-service.html	2020-04-30
https://www.nytimes.com/2019/08/29/sports/sailing/maxi-yacht-freelance-sailors.html	2019-08-29
https://www.nytimes.com/2011/05/05/business/global/05iht-rolex05.html	2011-05-05
https://www.nytimes.com/2020/10/30/sports/tennis/mark-vines-won-paris-1981.html	2020-10-30
https://www.nytimes.com/1997/05/28/business/tiger-woods-signs-contract-with-rolex.html	1997-05-28
https://www.nytimes.com/2020/10/07/sports/golf/pga-bmw-championship-england.html	2020-10-07
https://www.nytimes.com/2019/11/22/fashion/watches-secondhand-watchbox-watchfinder.html	2019-11-22
https://www.nytimes.com/1998/04/27/sports/plus-equestrian-rolex-kentucky-a-clear-round-for-new-zealander.html	1998-04-27
https://www.nytimes.com/2019/10/26/fashion/watches-design-audemars-piguet-apple-watch.html	2019-10-26
https://www.nytimes.com/2018/10/31/sports/golf/rising-stars-at-the-rolex-golf-series.html	2018-10-31
https://www.nytimes.com/2020/08/04/us/lamborghini-coronavirus-stimulus.html	2020-08-04
https://www.nytimes.com/2015/02/24/style/international/you-arent-21-anymore-so-its-time-to-trade-up.html	2015-02-24
https://www.nytimes.com/2020/04/30/fashion/watches-chanel-j12-paris.html	2020-04-30
https://www.nytimes.com/1997/02/08/sports/dey-wins-top-award.html	1997-02-08
https://www.nytimes.com/1999/04/26/sports/equestrian-rolex-kentucky-four-star-o-connor-wins.html	1999-04-26
https://www.nytimes.com/topic/person/paul-newman	2013-08-22
https://www.nytimes.com/2013/12/12/sports/plotting-bold-new-courses.html	2013-12-12
https://www.nytimes.com/2017/09/01/sports/sailing/wally-boats-maxi-yacht-rolex-cup.html	2017-09-01
https://www.nytimes.com/2008/11/28/business/media/28adco.html	2008-11-28
https://www.nytimes.com/2019/08/29/sports/sailing/maxi-yacht-rolex-cup-sailors-fitness.html	2019-08-29
https://www.nytimes.com/2011/11/07/sports/hickstead-star-show-jumping-horse-dies-during-competition.html	2011-11-07
https://www.nytimes.com/2019/03/20/fashion/watches-podcasts-hodinkee.html	2019-03-20
https://www.nytimes.com/2005/02/06/books/chapters/kafka-on-the-shore.html	2005-02-06
https://www.nytimes.com/1985/09/22/us/21-held-and-25000-watches-seized-in-a-counterfeiting-case.html	2021-01-01
https://www.nytimes.com/2017/03/23/fashion/watches-collections-iwc-panerai.html	2017-03-23
https://www.nytimes.com/2019/12/23/sports/sydney-hobart-yacht-race-smoke.html	2019-12-23
https://www.nytimes.com/2017/01/12/fashion/mens-style/breaking-into-the-boys-club-of-watches.html	2017-01-12
https://www.nytimes.com/1983/03/24/sports/squash-tourney-starting.html	2021-01-01
https://www.nytimes.com/topic/person/colm-toibin	2013-03-08
https://www.nytimes.com/2006/03/12/style/tmagazine/secret-agent-man.html	2006-03-12
https://www.nytimes.com/2020/04/30/fashion/watches-repairs-customer-service.html	2020-04-30
https://www.nytimes.com/2017/05/26/opinion/fastnet-ocean-sailing.html	2017-05-26
https://www.nytimes.com/2020/04/30/fashion/watches-chanel-j12-paris.html	2020-04-30
https://www.nytimes.com/2009/09/13/style/tmagazine/13watchesg.html	2009-09-13
http://www.nytimes.com/interactive/2012/03/04/t-magazine/04get.html?pagewanted=all	2012-02-27
https://www.nytimes.com/2015/12/26/sports/international/australias-greatest-yacht-race-becomes-a-more-global-affair.html	2015-12-26
https://www.nytimes.com/2014/01/22/us/former-virginia-governor-and-his-wife-are-indicted.html	2014-01-22
https://www.nytimes.com/2017/04/05/fashion/mens-style/baselworld-2017-watches.html	2017-04-05
https://www.nytimes.com/2017/09/01/sports/sailing/sir-peter-ogden-maxi-yacht-rolex-cup.html	2017-09-01
https://www.nytimes.com/2019/03/20/fashion/watches-rolex-audemars-piguet.html	2019-03-20
https://www.nytimes.com/2003/02/03/sports/plus-auto-racing-porsche-team-wins-rolex-24-race.html	2003-02-03
https://www.nytimes.com/1999/03/21/magazine/perfect-timing.html	1999-03-21
https://www.nytimes.com/2018/01/26/sports/helio-castroneves-indycar-sportscar.html	2018-01-26
https://www.nytimes.com/2011/11/15/arts/dance/lee-serles-pov-at-new-york-public-library-review.html	2011-11-15
https://www.nytimes.com/2011/01/31/sports/autoracing/31sportsbriefs-pruett.html	2011-01-31
https://www.nytimes.com/2019/11/22/fashion/watches-secondhand-watchbox-watchfinder.html	2019-11-22
https://www.nytimes.com/2002/06/13/theater/with-the-masters-in-their-element.html	2002-06-13
https://www.nytimes.com/2020/02/19/fashion/watches-omega-james-bond-movies.html	2020-02-19
https://www.nytimes.com/interactive/2019/01/25/sports/alex-zanardi.html	2019-01-25
https://www.nytimes.com/2015/08/07/fashion/mens-style/a-facebook-for-watch-geeks.html	2015-08-07
https://www.nytimes.com/1990/01/20/obituaries/baghwan-shree-rajneesh-indian-guru-dies-at-58.html	2021-01-01
https://www.nytimes.com/2015/01/24/sports/autoracing/scott-pruett-finds-success-in-endurance-racing.html	2015-01-24
https://www.nytimes.com/2012/04/06/world/europe/in-russia-a-watch-vanishes-up-orthodox-leaders-sleeve.html	2012-04-06
https://www.nytimes.com/1982/01/03/sports/swede-and-italian-reach-final-in-junior-tennis.html	2021-01-01
https://www.nytimes.com/video/multimedia/100000003080326/tested-to-extremes.html	2014-09-02
https://www.nytimes.com/2003/06/01/world/president-europe-demonstrations-protesters-move-geneva-shops-board-up.html	2003-06-01
https://www.nytimes.com/1980/10/19/archives/the-rolex-how-the-swiss-sell-status.html	2021-01-01
https://www.nytimes.com/2015/12/26/sports/jimmy-spithill-comanche-hobart-race.html	2015-12-26
https://www.nytimes.com/1982/08/03/us/hard-times-are-fine-for-pawnshops.html	2021-01-01
https://www.nytimes.com/2015/05/01/fashion/mens-style/are-you-man-enough-for-a-small-watch.html	2015-05-01
https://www.nytimes.com/2016/04/29/opinion/theres-no-such-thing-as-a-free-rolex.html	2016-04-29
https://www.nytimes.com/issue/t-magazine/2020/11/25/ts-dec-6-holiday-issue	2020-11-25
https://www.nytimes.com/2016/12/07/fashion/mens-style/bj-novak-style-list-app-books-style.html	2016-12-07
https://www.nytimes.com/2013/11/30/fashion/tudor-returns-to-us-market.html	2013-11-30
https://www.nytimes.com/2015/08/29/nyregion/the-secret-to-the-psychic-trade-its-in-the-parole-board-transcripts.html	2015-08-29
https://www.nytimes.com/2020/01/12/fashion/watches-john-reardon-patek-philippe.html	2020-01-12
https://www.nytimes.com/2014/03/15/sports/autoracing/melbourne-a-formula-one-playground.html	2014-03-15
https://www.nytimes.com/2011/10/14/world/africa/as-ugandas-economy-sags-discontent-simmers-in-a-market.html	2011-10-14
https://www.nytimes.com/1981/01/10/style/consumer-saturday-it-s-time-of-year-for-fake-watches.html	2021-01-01
https://www.nytimes.com/spotlight/sailing-special-reports	2016-06-09
https://www.nytimes.com/2009/01/27/sports/othersports/27sportsbriefs-CLOSEFINISHS_BRF.html	2009-01-27
https://www.nytimes.com/2013/05/29/business/ex-kpmg-partner-to-admit-fraud.html	2013-05-29
https://www.nytimes.com/topic/person/marlon-brando	2009-04-22
https://www.nytimes.com/topic/subject/americas-cup	2012-06-27
https://www.nytimes.com/2019/10/26/fashion/watches-design-audemars-piguet-apple-watch.html	2019-10-26
https://www.nytimes.com/2015/03/14/sports/autoracing/a-road-show-in-pursuit-of-global-growth.html	2015-03-14
https://www.nytimes.com/2014/01/28/automobiles/monday-motorsports-corvettes-sweep-top-four-spots-at-daytona-24-hour.html	2014-01-28
https://www.nytimes.com/2018/01/15/fashion/watches-resale-maximilian-busser.html	2018-01-15
https://www.nytimes.com/2011/11/25/sports/golf/woods-begins-comeback-with-new-sponsorship-deals.html	2011-11-25
https://www.nytimes.com/2008/04/02/style/02iht-rwatchUS.html	2008-04-02
https://www.nytimes.com/2003/04/28/sports/plus-equestrian-primmore-s-pride-wins-rolex-trials.html	2003-04-28
https://www.nytimes.com/2015/08/27/business/international/as-stocks-fall-chinas-big-spenders-pull-back.html	2015-08-27
https://www.nytimes.com/1988/05/28/style/consumer-s-world-coping-with-watch-repairs.html	2021-01-01
https://www.nytimes.com/2019/03/20/fashion/watches-ini-archibong-hermes.html	2019-03-20
https://www.nytimes.com/2012/02/21/fashion/21iht-acaw-dial21.html	2012-02-21
https://www.nytimes.com/2018/08/30/sports/sailing/roberto-lacorte-maxi-yacht-rolex-cup.html	2018-08-30
https://www.nytimes.com/2003/06/01/world/no-headline-931977.html	2003-06-01
https://www.nytimes.com/2013/08/26/sports/tennis/ashes-legacy-on-display.html	2013-08-26
https://www.nytimes.com/2008/12/11/style/11iht-acawjunk.html	2008-12-11
https://www.nytimes.com/2015/03/14/sports/autoracing/new-season-same-leader-likely-of-a-rejiggered-formula-one-pack.html	2015-03-14
https://www.nytimes.com/2017/11/15/fashion/watches-graff-vacheron-constantin.html	2017-11-15
https://www.nytimes.com/2014/03/15/sports/autoracing/a-history-of-the-unexpected-in-formula-one.html	2014-03-15
https://www.nytimes.com/search?query=giles&sort=best	2021-02-28
https://www.nytimes.com/2020/08/02/technology/florida-teenager-twitter-hack.html	2020-08-02
https://www.nytimes.com/2009/03/08/style/tmagazine/08mayers.html	2009-03-08
https://www.nytimes.com/2014/05/01/fashion/Polished-Yet-Casual-fashion-in-the-Flatiron-District-new-york-city.html	2014-05-01
https://www.nytimes.com/1982/12/27/sports/swedish-youth-advances-in-rolex.html	2021-01-01
http://www.nytimes.com/interactive/2013/05/14/t-magazine/14watches-pask.html?_r=1&	2013-05-15
https://www.nytimes.com/2001/07/15/sports/pro-football-notebook-cash-advances-are-under-scrutiny.html	2001-07-15
https://www.nytimes.com/2014/08/30/us/bob-mcdonnell-trial-virginia.html	2014-08-30
https://www.nytimes.com/2016/12/26/sports/sailing/comanche-2015-sydney-hobart-race.html	2016-12-26
https://www.nytimes.com/1998/04/27/sports/plus-equestrian-rolex-kentucky-a-clear-round-for-new-zealander.html	1998-04-27
https://www.nytimes.com/2014/03/28/fashion/who-wears-what-why.html	2014-03-28
https://www.nytimes.com/2020/03/10/t-magazine/zenith-el-primero-watch.html	2020-03-10
https://www.nytimes.com/2016/12/24/sports/sailing/adrienne-cahalan-sydney-hobart-race.html	2016-12-24
https://www.nytimes.com/search?query=barjon&sort=best	2020-06-30
https://www.nytimes.com/2008/05/18/sports/olympics/18eventing.html	2008-05-18
https://www.nytimes.com/2015/01/26/sports/autoracing/scott-dixon-keys-win-at-rolex-24.html	2015-01-26
https://www.nytimes.com/1997/09/26/sports/plus-yacht-racing-close-one-in-rolex.html	1997-09-26
https://www.nytimes.com/2001/02/11/sports/the-boating-report-smooth-sailing-for-medals-and-rolex-awards.html	2001-02-11
https://www.nytimes.com/2020/05/01/style/watches-podcasts-hodinkee.html	2020-05-01
https://www.nytimes.com/2017/01/17/fashion/watches-warranties.html	2017-01-17
https://www.nytimes.com/2014/11/25/business/a-place-where-lost-luggage-gets-another-shot.html	2014-11-25
https://www.nytimes.com/1995/11/24/business/watches-that-time-hasn-t-forgotten.html	1995-11-24
https://www.nytimes.com/2013/05/29/business/ex-kpmg-partner-to-admit-fraud.html	2013-05-29
https://www.nytimes.com/2009/12/03/fashion/03POINTS.html	2009-12-03
https://www.nytimes.com/2011/09/24/fashion/royalty-have-for-centuries-been-the-watch-industrys-most-eager-clients.html	2011-09-24
https://www.nytimes.com/1987/06/28/business/patrolling-the-border-at-jfk.html	2021-01-01
https://www.nytimes.com/2011/10/14/world/africa/as-ugandas-economy-sags-discontent-simmers-in-a-market.html	2011-10-14
https://www.nytimes.com/2015/03/14/sports/autoracing/new-season-same-leader-likely-of-a-rejiggered-formula-one-pack.html	2015-03-14
https://www.nytimes.com/2017/09/01/sports/sailing/sir-peter-ogden-maxi-yacht-rolex-cup.html	2017-09-01
https://www.nytimes.com/2013/12/22/fashion/Hodinkee-Wristwatches-Benjamin-Clymer.html	2013-12-22
https://www.nytimes.com/2003/06/01/world/president-europe-demonstrations-protesters-move-geneva-shops-board-up.html	2003-06-01
https://www.nytimes.com/2014/05/01/fashion/Polished-Yet-Casual-fashion-in-the-Flatiron-District-new-york-city.html	2014-05-01
https://www.nytimes.com/2014/11/06/fashion/watches-travel-exploration.html	2014-11-06
https://www.nytimes.com/2012/01/17/nyregion/old-watches-get-new-lives-through-dimitrie-vicovanu-master-restorer.html	2012-01-17
https://www.nytimes.com/2016/12/24/sports/sailing/adrienne-cahalan-sydney-hobart-race.html	2016-12-24
https://www.nytimes.com/search?query=arts+sa&sort=best	2020-12-22
https://www.nytimes.com/2014/03/15/sports/autoracing/melbourne-a-formula-one-playground.html	2014-03-15
https://www.nytimes.com/2014/03/10/business/jwt-plans-to-celebrate-150-years-with-a-focus-on-the-future.html	2014-03-10
https://www.nytimes.com/2016/09/09/fashion/mens-style/how-to-buy-a-vintage-watch.html	2016-09-09
https://www.nytimes.com/interactive/2016/12/06/fashion/mens-style/classic-mens-watches-cheaper-alternatives.html	2016-12-06
https://www.nytimes.com/spotlight/sailing-special-reports	2016-06-09
https://www.nytimes.com/2020/09/09/fashion/geneva-watch-days-bulgari.html	2020-09-09
https://www.nytimes.com/2017/01/17/fashion/watches-japan-swatch-group.html	2017-01-17
https://www.nytimes.com/2017/09/19/style/watches-vintage-tokyo-rolex-omega-cartier.html	2017-09-19
https://www.nytimes.com/2017/09/19/fashion/watches-fire-damage-repairs.html	2017-09-19
https://www.nytimes.com/2017/03/23/fashion/watches-fashion-hermes-dior-chanel-vuitton.html	2017-03-23
https://www.nytimes.com/2011/01/31/sports/autoracing/31sportsbriefs-pruett.html	2011-01-31
https://www.nytimes.com/2017/11/09/us/politics/fbi-stolen-gun-stolen-charlotte.html	2017-11-09
https://www.nytimes.com/2019/03/20/fashion/watches-podcasts-hodinkee.html	2019-03-20
https://www.nytimes.com/2016/04/08/fashion/mens-style/baselworld-chanel-tissot-hublot-rolex-breitling.html	2016-04-08
https://www.nytimes.com/2003/04/28/sports/plus-equestrian-primmore-s-pride-wins-rolex-trials.html	2003-04-28
https://www.nytimes.com/2017/09/19/fashion/watches-vintage-patek-philippe-rolex.html	2017-09-19
https://www.nytimes.com/2015/06/05/fashion/mens-style/turning-the-watch-strap-into-a-statement.html	2015-06-05
https://www.nytimes.com/2018/08/30/sports/sailing/roberto-lacorte-maxi-yacht-rolex-cup.html	2018-08-30
https://www.nytimes.com/2001/02/11/sports/the-boating-report-smooth-sailing-for-medals-and-rolex-awards.html	2001-02-11
https://www.nytimes.com/2011/07/07/fashion/watches-are-rediscovered-by-the-cellphone-generation.html	2011-07-07
https://www.nytimes.com/2017/11/15/fashion/watches-collector-dubai.html	2017-11-15
https://www.nytimes.com/2018/03/16/style/modern-love-she-was-my-world-but-we-couldnt-marry.html	2018-03-16
https://www.nytimes.com/2015/01/26/sports/autoracing/scott-dixon-keys-win-at-rolex-24.html	2015-01-26
https://www.nytimes.com/2017/12/23/sports/sailing/sydney-hobart-yacht-race-australia.html	2017-12-23
https://www.nytimes.com/2017/09/01/sports/sailing/wally-boats-maxi-yacht-rolex-cup.html	2017-09-01
https://www.nytimes.com/2003/02/03/sports/plus-auto-racing-porsche-team-wins-rolex-24-race.html	2003-02-03
https://www.nytimes.com/topic/person/colm-toibin	2013-03-08
https://www.nytimes.com/2015/04/03/fashion/mens-style/not-your-uncles-gold-watch.html	2015-04-03
https://www.nytimes.com/2017/02/20/fashion/watches-rolex-dubai-watch-club.html	2017-02-20
https://www.nytimes.com/2008/04/29/sports/othersports/29eventing.html	2008-04-29
https://www.nytimes.com/2016/03/06/t-magazine/survival-gear-pocket-knife-first-aid-flashlight.html	2016-03-06
https://www.nytimes.com/2017/05/03/fashion/mens-style/glenn-beck-conservative-watches.html	2017-05-03
https://www.nytimes.com/video/multimedia/100000002817250/rolex-art-money-a-day-in-the-life-of-a-bitcoin-junkie.html	2014-04-09
https://www.nytimes.com/2016/11/02/fashion/watches-brexit-sales.html	2016-11-02
https://www.nytimes.com/2017/04/05/fashion/mens-style/baselworld-2017-watches.html	2017-04-05
https://www.nytimes.com/1999/04/25/sports/plus-equestrian-rolex-kentucky-four-star-prince-panache-jumps-into-the-lead.html	1999-04-25
https://www.nytimes.com/2015/09/30/fashion/investing-in-watches-is-it-worth-the-risk.html	2015-09-30
https://www.nytimes.com/2014/09/03/fashion/the-romantic-appeal-of-heritage-timepieces.html	2014-09-03
https://www.nytimes.com/2017/03/23/fashion/watches-collections-iwc-panerai.html	2017-03-23
https://www.nytimes.com/2017/11/15/fashion/watches-graff-vacheron-constantin.html	2017-11-15
https://www.nytimes.com/2008/06/10/arts/10ment.html	2008-06-10
https://www.nytimes.com/2012/01/16/fashion/chinese-wealth-shows-in-higher-watch-auction-prices.html	2012-01-16
https://www.nytimes.com/2000/01/12/sports/IHT-furor-erupts-as-roma-hands-out-rolexes-press-blows-whistle-on.html	2000-01-12
https://www.nytimes.com/2017/01/12/fashion/mens-style/breaking-into-the-boys-club-of-watches.html	2017-01-12
https://www.nytimes.com/2006/02/23/fashion/thursdaystyles/just-like-his-old-watch-but-different.html	2006-02-23
https://www.nytimes.com/interactive/2016/07/08/fashion/mens-style/tom-brady-roger-federer-rolex-watches.html	2016-07-08
https://www.nytimes.com/1999/08/20/movies/film-review-of-hermes-rolex-and-oh-yes-murder.html	1999-08-20
https://www.nytimes.com/2012/10/26/fashion/26iht-acaw-dive26.html	2012-10-26
https://www.nytimes.com/1998/10/18/style/view-having-it-desire-bides-its-time.html	1998-10-18
https://www.nytimes.com/2014/09/23/t-magazine/watch-rolex-bulgari-ulysse-nardin.html	2014-09-23
https://www.nytimes.com/2015/12/25/nyregion/wealthy-men-are-targeted-in-nightclubs-police-say.html	2015-12-25
https://www.nytimes.com/2016/09/02/sports/sailing/the-greening-of-superyachts.html	2016-09-02
https://www.nytimes.com/2013/11/30/fashion/a-watch-that-caters-to-the-global-traveler.html	2013-11-30
https://www.nytimes.com/2016/12/26/sports/sailing/tom-slingsby-sydney-hobart-race.html	2016-12-26
https://www.nytimes.com/2009/11/27/fashion/27iht-acawpsych.html	2009-11-27
https://www.nytimes.com/2011/12/10/fashion/10iht-gear-web10.html	2011-12-10
https://www.nytimes.com/topic/person/andy-warhol	2009-03-09
https://www.nytimes.com/1984/12/30/sports/two-jersey-girls-win-rolex-tennis-crowns.html	2021-01-01
https://www.nytimes.com/2011/03/25/fashion/25iht-acaw-sport-25.html	2011-03-25
https://www.nytimes.com/2014/11/02/fashion/the-political-power-watch-stops-ticking.html	2014-11-02
https://www.nytimes.com/2013/01/27/automobiles/for-mazda-its-diesels-at-daytona.html	2013-01-27
https://www.nytimes.com/by/lindsay-talbot	2021-03-05
https://www.nytimes.com/1985/09/22/us/21-held-and-25000-watches-seized-in-a-counterfeiting-case.html	2021-01-01
https://www.nytimes.com/2015/11/27/fashion/togetherness-in-watch-collecting.html	2015-11-27
https://www.nytimes.com/2003/09/30/theater/year-with-mentor-now-comes-test-proteges-masters-assess-what-they-have-learned.html	2003-09-30
https://www.nytimes.com/2016/03/18/fashion/watches-brazil.html	2016-03-18
https://www.nytimes.com/topic/subject/watches-and-clocks	2013-03-22
https://www.nytimes.com/1988/04/24/realestate/commercial-property-fifth-avenue-merchants-prestige-tenants-battling-tourist.html	2021-01-01
https://www.nytimes.com/2016/01/08/fashion/mens-style/checking-out-pusha-ts-closet.html	2016-01-08
https://www.nytimes.com/2007/04/10/news/10iht-rwomega.5214628.html	2007-04-10
https://www.nytimes.com/2015/11/04/world/americas/un-leader-pledges-to-reveal-donor-data.html	2015-11-04
https://www.nytimes.com/1988/05/28/style/consumer-s-world-coping-with-watch-repairs.html	2021-01-01
https://www.nytimes.com/2015/09/05/sports/superyachts-ride-the-waves-in-style.html	2015-09-05
https://www.nytimes.com/1982/12/19/nyregion/junior-tennis-takes-world-spotlight.html	2021-01-01
https://www.nytimes.com/2008/12/11/style/11iht-acawjunk.html	2008-12-11
https://www.nytimes.com/1982/08/03/us/hard-times-are-fine-for-pawnshops.html	2021-01-01
https://www.nytimes.com/2009/09/13/style/tmagazine/13watchesg.html	2009-09-13
https://www.nytimes.com/2011/11/25/fashion/25iht-ACAW-OROLOGIO25.html	2011-11-25
https://www.nytimes.com/2000/07/30/travel/l-street-crime-382183.html	2000-07-30
https://www.nytimes.com/2009/03/08/style/tmagazine/08mayers.html	2009-03-08
https://www.nytimes.com/1990/02/09/obituaries/rene-p-dentan-executive-77.html	2021-01-01
https://www.nytimes.com/2014/10/09/fashion/for-luxury-watch-buyers-one-just-isnt-enough.html	2014-10-09
https://www.nytimes.com/2008/04/02/style/02iht-rwatchUS.html	2008-04-02
https://www.nytimes.com/2015/09/05/sports/past-and-future-setting-sail-side-by-side.html	2015-09-05
https://www.nytimes.com/2015/08/07/fashion/mens-style/a-facebook-for-watch-geeks.html	2015-08-07
https://www.nytimes.com/topic/person/olafur-eliasson	2013-03-15
https://www.nytimes.com/topic/person/santiago-calatrava	2009-05-11
https://www.nytimes.com/1999/03/21/magazine/perfect-timing.html	1999-03-21
https://www.nytimes.com/2012/02/21/fashion/21iht-acaw-dial21.html	2012-02-21
https://www.nytimes.com/2006/04/09/sports/baseball/playing-catch-with-johnson-again.html	2006-04-09
https://www.nytimes.com/topic/subject/diamonds	2009-03-30
https://www.nytimes.com/2018/07/11/sports/golf/scottish-open-british-open.html	2018-07-11
https://www.nytimes.com/column/encounters	2015-08-24
https://www.nytimes.com/2018/07/03/sports/golf/padraig-harrington-irish-open.html	2018-07-03
https://www.nytimes.com/2018/07/17/sports/golf/british-open-scotland.html	2018-07-17
https://www.nytimes.com/2021/01/08/theater/under-radar-festival-review.html	2021-01-08
https://www.nytimes.com/topic/person/ellen-degeneres	2009-09-10
